nb,memory,memoryPeak
1361800,2.272,2.788,
1361900,2.263,2.788,
1362000,2.263,2.788,
1362100,2.287,2.788,
1362200,2.287,2.788,
1362300,2.290,2.788,
1362400,2.293,2.788,
1362500,2.293,2.788,
1362600,2.290,2.788,
1362700,2.287,2.788,
1362800,2.300,2.788,
1362900,2.349,2.788,
1363000,2.287,2.788,
1363100,1.038,2.788,
1363200,1.038,2.788,
1363300,1.038,2.788,
1363400,1.038,2.788,
1363500,1.074,2.788,
1363600,1.038,2.788,
1363700,1.038,2.788,
1363800,1.058,2.788,
1363900,1.081,2.788,
1364000,1.061,2.788,
1364100,1.075,2.788,
1364200,1.076,2.788,
1364300,1.079,2.788,
1364400,1.082,2.788,
1364500,1.085,2.788,
1364600,1.089,2.788,
1364700,1.089,2.788,
1364800,1.092,2.788,
1364900,1.082,2.788,
1365000,1.079,2.788,
1365100,1.179,2.788,
1365200,1.180,2.788,
1365300,1.200,2.788,
1365400,1.117,2.788,
1365500,1.150,2.788,
1365600,1.096,2.788,
1365700,1.107,2.788,
1365800,1.144,2.788,
1365900,1.166,2.788,
1366000,1.144,2.788,
1366100,1.107,2.788,
1366200,1.111,2.788,
1366300,1.111,2.788,
1366400,1.117,2.788,
1366500,1.177,2.788,
1366600,1.124,2.788,
1366700,1.124,2.788,
1366800,1.140,2.788,
1366900,1.114,2.788,
1367000,1.114,2.788,
1367100,1.114,2.788,
1367200,1.117,2.788,
1367300,1.107,2.788,
1367400,1.107,2.788,
1367500,1.106,2.788,
1367600,1.140,2.788,
1367700,1.134,2.788,
1367800,1.127,2.788,
1367900,1.127,2.788,
1368000,1.127,2.788,
1368100,1.127,2.788,
1368200,1.127,2.788,
1368300,1.127,2.788,
1368400,1.107,2.788,
1368500,1.119,2.788,
1368600,1.117,2.788,
1368700,1.117,2.788,
1368800,1.146,2.788,
1368900,1.107,2.788,
1369000,1.141,2.788,
1369100,1.161,2.788,
1369200,1.154,2.788,
1369300,1.154,2.788,
1369400,1.154,2.788,
1369500,1.114,2.788,
1369600,1.114,2.788,
1369700,1.114,2.788,
1369800,1.114,2.788,
1369900,1.114,2.788,
1370000,1.127,2.788,
1370100,1.127,2.788,
1370200,1.129,2.788,
1370300,1.140,2.788,
1370400,1.140,2.788,
1370500,1.144,2.788,
1370600,1.151,2.788,
1370700,1.151,2.788,
1370800,1.150,2.788,
1370900,1.151,2.788,
1371000,1.139,2.788,
1371100,1.124,2.788,
1371200,1.228,2.788,
1371300,1.144,2.788,
1371400,1.144,2.788,
1371500,1.144,2.788,
1371600,1.174,2.788,
1371700,1.181,2.788,
1371800,1.132,2.788,
1371900,1.205,2.788,
1372000,1.217,2.788,
1372100,1.220,2.788,
1372200,1.241,2.788,
1372300,1.331,2.788,
1372400,1.144,2.788,
1372500,1.163,2.788,
1372600,1.163,2.788,
1372700,1.175,2.788,
1372800,1.174,2.788,
1372900,1.144,2.788,
1373000,1.147,2.788,
1373100,1.144,2.788,
1373200,1.188,2.788,
1373300,1.144,2.788,
1373400,1.121,2.788,
1373500,1.124,2.788,
1373600,1.154,2.788,
1373700,1.130,2.788,
1373800,1.121,2.788,
1373900,1.121,2.788,
1374000,1.129,2.788,
1374100,1.131,2.788,
1374200,1.130,2.788,
1374300,1.134,2.788,
1374400,1.181,2.788,
1374500,1.164,2.788,
1374600,1.124,2.788,
1374700,1.214,2.788,
1374800,1.160,2.788,
1374900,1.160,2.788,
1375000,1.166,2.788,
1375100,1.166,2.788,
1375200,1.166,2.788,
1375300,1.166,2.788,
1375400,1.173,2.788,
1375500,1.196,2.788,
1375600,1.160,2.788,
1375700,1.265,2.788,
1375800,1.201,2.788,
1375900,1.201,2.788,
1376000,1.208,2.788,
1376100,1.228,2.788,
1376200,1.248,2.788,
1376300,1.244,2.788,
1376400,1.211,2.788,
1376500,1.251,2.788,
1376600,1.251,2.788,
1376700,1.215,2.788,
1376800,1.215,2.788,
1376900,1.215,2.788,
1377000,1.215,2.788,
1377100,1.203,2.788,
1377200,1.211,2.788,
1377300,1.215,2.788,
1377400,1.215,2.788,
1377500,1.223,2.788,
1377600,1.235,2.788,
1377700,1.235,2.788,
1377800,1.289,2.788,
1377900,1.306,2.788,
1378000,1.231,2.788,
1378100,1.246,2.788,
1378200,1.243,2.788,
1378300,1.241,2.788,
1378400,1.241,2.788,
1378500,1.241,2.788,
1378600,1.238,2.788,
1378700,1.245,2.788,
1378800,1.245,2.788,
1378900,1.248,2.788,
1379000,1.245,2.788,
1379100,1.245,2.788,
1379200,1.251,2.788,
1379300,1.252,2.788,
1379400,1.241,2.788,
1379500,1.235,2.788,
1379600,1.241,2.788,
1379700,1.241,2.788,
1379800,1.238,2.788,
1379900,1.238,2.788,
1380000,1.235,2.788,
1380100,1.271,2.788,
1380200,1.271,2.788,
1380300,1.271,2.788,
1380400,1.240,2.788,
1380500,1.240,2.788,
1380600,1.246,2.788,
1380700,1.260,2.788,
1380800,1.293,2.788,
1380900,1.293,2.788,
1381000,1.293,2.788,
1381100,1.246,2.788,
1381200,1.235,2.788,
1381300,1.240,2.788,
1381400,1.240,2.788,
1381500,1.240,2.788,
1381600,1.223,2.788,
1381700,1.226,2.788,
1381800,1.256,2.788,
1381900,1.273,2.788,
1382000,1.273,2.788,
1382100,1.273,2.788,
1382200,1.283,2.788,
1382300,1.223,2.788,
1382400,1.223,2.788,
1382500,1.233,2.788,
1382600,1.266,2.788,
1382700,1.266,2.788,
1382800,1.270,2.788,
1382900,1.320,2.788,
1383000,1.330,2.788,
1383100,1.326,2.788,
1383200,1.326,2.788,
1383300,1.240,2.788,
1383400,1.223,2.788,
1383500,1.223,2.788,
1383600,1.233,2.788,
1383700,1.223,2.788,
1383800,1.211,2.788,
1383900,1.226,2.788,
1384000,1.269,2.788,
1384100,1.269,2.788,
1384200,1.274,2.788,
1384300,1.226,2.788,
1384400,1.274,2.788,
1384500,1.287,2.788,
1384600,1.233,2.788,
1384700,1.279,2.788,
1384800,1.286,2.788,
1384900,1.286,2.788,
1385000,1.273,2.788,
1385100,1.304,2.788,
1385200,1.309,2.788,
1385300,1.314,2.788,
1385400,1.279,2.788,
1385500,1.236,2.788,
1385600,1.236,2.788,
1385700,1.268,2.788,
1385800,1.320,2.788,
1385900,1.266,2.788,
1386000,1.273,2.788,
1386100,1.273,2.788,
1386200,1.273,2.788,
1386300,1.273,2.788,
1386400,1.296,2.788,
1386500,1.289,2.788,
1386600,1.274,2.788,
1386700,1.274,2.788,
1386800,1.277,2.788,
1386900,1.274,2.788,
1387000,1.290,2.788,
1387100,1.290,2.788,
1387200,1.285,2.788,
1387300,1.277,2.788,
1387400,1.277,2.788,
1387500,1.313,2.788,
1387600,1.302,2.788,
1387700,1.302,2.788,
1387800,1.308,2.788,
1387900,1.315,2.788,
1388000,1.361,2.788,
1388100,1.341,2.788,
1388200,1.308,2.788,
1388300,1.348,2.788,
1388400,1.351,2.788,
1388500,1.532,2.788,
1388600,1.323,2.788,
1388700,1.323,2.788,
1388800,1.330,2.788,
1388900,1.323,2.788,
1389000,1.356,2.788,
1389100,1.356,2.788,
1389200,1.346,2.788,
1389300,1.343,2.788,
1389400,1.346,2.788,
1389500,1.476,2.788,
1389600,1.344,2.788,
1389700,1.344,2.788,
1389800,1.344,2.788,
1389900,1.379,2.788,
1390000,1.387,2.788,
1390100,1.387,2.788,
1390200,1.364,2.788,
1390300,1.394,2.788,
1390400,1.374,2.788,
1390500,1.526,2.788,
1390600,1.378,2.788,
1390700,1.378,2.788,
1390800,1.385,2.788,
1390900,1.398,2.788,
1391000,1.385,2.788,
1391100,1.378,2.788,
1391200,1.378,2.788,
1391300,1.408,2.788,
1391400,1.424,2.788,
1391500,1.421,2.788,
1391600,1.400,2.788,
1391700,1.400,2.788,
1391800,1.407,2.788,
1391900,1.413,2.788,
1392000,1.453,2.788,
1392100,1.453,2.788,
1392200,1.406,2.788,
1392300,1.446,2.788,
1392400,1.446,2.788,
1392500,1.655,2.788,
1392600,1.414,2.788,
1392700,1.414,2.788,
1392800,1.420,2.788,
1392900,1.433,2.788,
1393000,1.502,2.788,
1393100,1.420,2.788,
1393200,1.417,2.788,
1393300,1.453,2.788,
1393400,1.460,2.788,
1393500,1.542,2.788,
1393600,1.451,2.788,
1393700,1.451,2.788,
1393800,1.458,2.788,
1393900,1.477,2.788,
1394000,1.527,2.788,
1394100,1.527,2.788,
1394200,1.527,2.788,
1394300,1.665,2.788,
1394400,1.461,2.788,
1394500,1.642,2.788,
1394600,1.498,2.788,
1394700,1.498,2.788,
1394800,1.504,2.788,
1394900,1.518,2.788,
1395000,1.571,2.788,
1395100,1.504,2.788,
1395200,1.504,2.788,
1395300,1.541,2.788,
1395400,1.534,2.788,
1395500,1.567,2.788,
1395600,1.526,2.788,
1395700,1.526,2.788,
1395800,1.526,2.788,
1395900,1.536,2.788,
1396000,1.556,2.788,
1396100,1.526,2.788,
1396200,1.526,2.788,
1396300,1.566,2.788,
1396400,1.576,2.788,
1396500,1.573,2.788,
1396600,1.551,2.788,
1396700,1.550,2.788,
1396800,1.554,2.788,
1396900,1.567,2.788,
1397000,1.617,2.788,
1397100,1.597,2.788,
1397200,1.557,2.788,
1397300,1.610,2.788,
1397400,1.614,2.788,
1397500,1.803,2.788,
1397600,1.576,2.788,
1397700,1.576,2.788,
1397800,1.583,2.788,
1397900,1.584,2.788,
1398000,1.596,2.788,
1398100,1.589,2.788,
1398200,1.589,2.788,
1398300,1.626,2.788,
1398400,1.609,2.788,
1398500,1.695,2.788,
1398600,1.604,2.788,
1398700,1.604,2.788,
1398800,1.602,2.788,
1398900,1.624,2.788,
1399000,1.654,2.788,
1399100,1.611,2.788,
1399200,1.607,2.788,
1399300,1.634,2.788,
1399400,1.634,2.788,
1399500,1.689,2.788,
1399600,1.638,2.788,
1399700,1.638,2.788,
1399800,1.644,2.788,
1399900,1.641,2.788,
1400000,1.664,2.788,
1400100,1.664,2.788,
1400200,1.661,2.788,
1400300,1.647,2.788,
1400400,1.647,2.788,
1400500,1.867,2.788,
1400600,1.662,2.788,
1400700,1.662,2.788,
1400800,1.669,2.788,
1400900,1.721,2.788,
1401000,1.809,2.788,
1401100,1.654,2.788,
1401200,1.672,2.788,
1401300,1.698,2.788,
1401400,1.698,2.788,
1401500,1.698,2.788,
1401600,1.698,2.788,
1401700,1.662,2.788,
1401800,1.666,2.788,
1401900,1.717,2.788,
1402000,1.731,2.788,
1402100,1.808,2.788,
1402200,1.819,2.788,
1402300,1.730,2.788,
1402400,1.731,2.788,
1402500,1.860,2.788,
1402600,1.730,2.788,
1402700,1.731,2.788,
1402800,1.768,2.788,
1402900,1.849,2.788,
1403000,1.731,2.788,
1403100,1.770,2.788,
1403200,1.662,2.788,
1403300,1.682,2.788,
1403400,1.715,2.788,
1403500,1.715,2.788,
1403600,1.715,2.788,
1403700,1.650,2.788,
1403800,1.662,2.788,
1403900,1.662,2.788,
1404000,1.665,2.788,
1404100,1.666,2.788,
1404200,1.665,2.788,
1404300,1.665,2.788,
1404400,1.683,2.788,
1404500,1.678,2.788,
1404600,1.685,2.788,
1404700,1.711,2.788,
1404800,1.668,2.788,
1404900,1.675,2.788,
1405000,1.698,2.788,
1405100,1.698,2.788,
1405200,1.701,2.788,
1405300,1.738,2.788,
1405400,1.738,2.788,
1405500,1.738,2.788,
1405600,1.735,2.788,
1405700,1.662,2.788,
1405800,1.662,2.788,
1405900,1.662,2.788,
1406000,1.665,2.788,
1406100,1.657,2.788,
1406200,1.668,2.788,
1406300,1.662,2.788,
1406400,1.701,2.788,
1406500,1.713,2.788,
1406600,1.721,2.788,
1406700,1.721,2.788,
1406800,1.721,2.788,
1406900,1.662,2.788,
1407000,1.662,2.788,
1407100,1.708,2.788,
1407200,1.661,2.788,
1407300,1.673,2.788,
1407400,1.683,2.788,
1407500,1.713,2.788,
1407600,1.693,2.788,
1407700,1.673,2.788,
1407800,1.673,2.788,
1407900,1.750,2.788,
1408000,1.648,2.788,
1408100,1.663,2.788,
1408200,1.684,2.788,
1408300,1.737,2.788,
1408400,1.788,2.788,
1408500,1.745,2.788,
1408600,1.745,2.788,
1408700,1.735,2.788,
1408800,1.732,2.788,
1408900,1.775,2.788,
1409000,1.775,2.788,
1409100,1.799,2.788,
1409200,1.770,2.788,
1409300,1.781,2.788,
1409400,1.781,2.788,
1409500,1.822,2.788,
1409600,1.834,2.788,
1409700,1.771,2.788,
1409800,1.850,2.788,
1409900,1.743,2.788,
1410000,1.699,2.788,
1410100,1.660,2.788,
1410200,1.776,2.788,
1410300,1.876,2.788,
1410400,1.660,2.788,
1410500,1.809,2.788,
1410600,1.663,2.788,
1410700,1.683,2.788,
1410800,1.716,2.788,
1410900,1.706,2.788,
1411000,1.762,2.788,
1411100,1.663,2.788,
1411200,1.666,2.788,
1411300,1.710,2.788,
1411400,1.710,2.788,
1411500,1.713,2.788,
1411600,1.720,2.788,
1411700,1.733,2.788,
1411800,1.726,2.788,
1411900,1.730,2.788,
1412000,1.663,2.788,
1412100,1.660,2.788,
1412200,1.666,2.788,
1412300,1.670,2.788,
1412400,1.714,2.788,
1412500,1.723,2.788,
1412600,1.663,2.788,
1412700,1.732,2.788,
1412800,1.746,2.788,
1412900,1.752,2.788,
1413000,1.759,2.788,
1413100,1.746,2.788,
1413200,1.746,2.788,
1413300,1.739,2.788,
1413400,1.739,2.788,
1413500,1.663,2.788,
1413600,1.713,2.788,
1413700,1.667,2.788,
1413800,1.658,2.788,
1413900,1.680,2.788,
1414000,1.686,2.788,
1414100,1.691,2.788,
1414200,1.689,2.788,
1414300,1.699,2.788,
1414400,1.676,2.788,
1414500,1.681,2.788,
1414600,1.696,2.788,
1414700,1.703,2.788,
1414800,1.704,2.788,
1414900,1.709,2.788,
1415000,1.686,2.788,
1415100,1.693,2.788,
1415200,1.703,2.788,
1415300,1.686,2.788,
1415400,1.689,2.788,
1415500,1.699,2.788,
1415600,1.699,2.788,
1415700,1.846,2.788,
1415800,1.679,2.788,
1415900,1.679,2.788,
1416000,1.682,2.788,
1416100,1.685,2.788,
1416200,1.728,2.788,
1416300,1.728,2.788,
1416400,1.728,2.788,
1416500,1.748,2.788,
1416600,1.765,2.788,
1416700,1.864,2.788,
1416800,1.688,2.788,
1416900,1.691,2.788,
1417000,1.694,2.788,
1417100,1.727,2.788,
1417200,1.757,2.788,
1417300,1.757,2.788,
1417400,1.772,2.788,
1417500,1.827,2.788,
1417600,1.827,2.788,
1417700,1.840,2.788,
1417800,1.818,2.788,
1417900,1.820,2.788,
1418000,1.820,2.788,
1418100,1.837,2.788,
1418200,1.861,2.788,
1418300,1.738,2.788,
1418400,1.695,2.788,
1418500,1.716,2.788,
1418600,1.783,2.788,
1418700,1.702,2.788,
1418800,1.780,2.788,
1418900,1.783,2.788,
1419000,1.791,2.788,
1419100,1.741,2.788,
1419200,1.721,2.788,
1419300,1.724,2.788,
1419400,1.792,2.788,
1419500,1.737,2.788,
1419600,1.688,2.788,
1419700,1.704,2.788,
1419800,1.748,2.788,
1419900,1.748,2.788,
1420000,1.698,2.788,
1420100,1.701,2.788,
1420200,1.827,2.788,
1420300,1.947,2.788,
1420400,1.721,2.788,
1420500,1.798,2.788,
1420600,1.809,2.788,
1420700,1.688,2.788,
1420800,1.696,2.788,
1420900,1.709,2.788,
1421000,1.691,2.788,
1421100,1.691,2.788,
1421200,1.719,2.788,
1421300,1.691,2.788,
1421400,1.681,2.788,
1421500,1.758,2.788,
1421600,1.770,2.788,
1421700,1.688,2.788,
1421800,1.681,2.788,
1421900,1.761,2.788,
1422000,1.681,2.788,
1422100,1.681,2.788,
1422200,1.763,2.788,
1422300,1.816,2.788,
1422400,1.681,2.788,
1422500,1.696,2.788,
1422600,1.699,2.788,
1422700,1.691,2.788,
1422800,1.685,2.788,
1422900,1.711,2.788,
1423000,1.685,2.788,
1423100,1.737,2.788,
1423200,1.734,2.788,
1423300,1.738,2.788,
1423400,1.767,2.788,
1423500,1.788,2.788,
1423600,1.685,2.788,
1423700,1.688,2.788,
1423800,1.688,2.788,
1423900,1.695,2.788,
1424000,1.709,2.788,
1424100,1.750,2.788,
1424200,1.740,2.788,
1424300,1.788,2.788,
1424400,1.800,2.788,
1424500,1.741,2.788,
1424600,1.744,2.788,
1424700,1.760,2.788,
1424800,1.740,2.788,
1424900,1.741,2.788,
1425000,1.843,2.788,
1425100,1.681,2.788,
1425200,1.681,2.788,
1425300,1.770,2.788,
1425400,1.718,2.788,
1425500,1.718,2.788,
1425600,1.724,2.788,
1425700,1.721,2.788,
1425800,1.741,2.788,
1425900,1.740,2.788,
1426000,1.724,2.788,
1426100,1.731,2.788,
1426200,1.731,2.788,
1426300,1.916,2.788,
1426400,1.752,2.788,
1426500,1.752,2.788,
1426600,1.759,2.788,
1426700,1.785,2.788,
1426800,1.762,2.788,
1426900,1.756,2.788,
1427000,1.759,2.788,
1427100,1.785,2.788,
1427200,1.779,2.788,
1427300,1.762,2.788,
1427400,1.790,2.788,
1427500,1.790,2.788,
1427600,1.796,2.788,
1427700,1.816,2.788,
1427800,1.843,2.788,
1427900,1.796,2.788,
1428000,1.796,2.788,
1428100,1.816,2.788,
1428200,1.810,2.788,
1428300,1.842,2.788,
1428400,1.811,2.788,
1428500,1.811,2.788,
1428600,1.818,2.788,
1428700,1.844,2.788,
1428800,1.888,2.788,
1428900,1.888,2.788,
1429000,1.868,2.788,
1429100,1.827,2.788,
1429200,1.828,2.788,
1429300,1.998,2.788,
1429400,1.854,2.788,
1429500,1.854,2.788,
1429600,1.861,2.788,
1429700,1.887,2.788,
1429800,1.917,2.788,
1429900,1.861,2.788,
1430000,1.861,2.788,
1430100,1.894,2.788,
1430200,1.891,2.788,
1430300,1.923,2.788,
1430400,1.881,2.788,
1430500,1.881,2.788,
1430600,1.888,2.788,
1430700,1.914,2.788,
1430800,1.888,2.788,
1430900,1.884,2.788,
1431000,1.881,2.788,
1431100,1.911,2.788,
1431200,1.904,2.788,
1431300,1.888,2.788,
1431400,1.917,2.788,
1431500,1.917,2.788,
1431600,1.924,2.788,
1431700,1.950,2.788,
1431800,1.976,2.788,
1431900,1.924,2.788,
1432000,1.927,2.788,
1432100,1.934,2.788,
1432200,1.934,2.788,
1432300,2.059,2.788,
1432400,1.964,2.788,
1432500,1.964,2.788,
1432600,1.971,2.788,
1432700,1.997,2.788,
1432800,2.037,2.788,
1432900,1.971,2.788,
1433000,1.971,2.788,
1433100,2.002,2.788,
1433200,1.991,2.788,
1433300,2.033,2.788,
1433400,1.992,2.788,
1433500,1.992,2.788,
1433600,1.999,2.788,
1433700,1.996,2.788,
1433800,2.032,2.788,
1433900,2.032,2.788,
1434000,2.019,2.788,
1434100,2.009,2.788,
1434200,2.009,2.788,
1434300,2.263,2.788,
1434400,2.023,2.788,
1434500,2.023,2.788,
1434600,2.023,2.788,
1434700,2.036,2.788,
1434800,2.023,2.788,
1434900,2.023,2.788,
1435000,2.023,2.788,
1435100,2.060,2.788,
1435200,2.056,2.788,
1435300,2.238,2.788,
1435400,2.071,2.788,
1435500,2.072,2.788,
1435600,2.078,2.788,
1435700,2.078,2.788,
1435800,2.088,2.788,
1435900,2.088,2.788,
1436000,2.091,2.788,
1436100,2.111,2.788,
1436200,2.075,2.788,
1436300,2.306,2.788,
1436400,2.109,2.788,
1436500,2.109,2.788,
1436600,2.109,2.788,
1436700,2.189,2.788,
1436800,2.200,2.788,
1436900,2.200,2.788,
1437000,2.207,2.788,
1437100,2.153,2.788,
1437200,2.109,2.788,
1437300,2.109,2.788,
1437400,2.126,2.788,
1437500,2.129,2.788,
1437600,2.109,2.788,
1437700,2.122,2.788,
1437800,2.145,2.788,
1437900,2.145,2.788,
1438000,2.112,2.788,
1438100,2.151,2.788,
1438200,2.150,2.788,
1438300,2.151,2.788,
1438400,2.157,2.788,
1438500,2.177,2.788,
1438600,2.190,2.788,
1438700,2.177,2.788,
1438800,2.160,2.788,
1438900,2.183,2.788,
1439000,2.183,2.788,
1439100,2.179,2.788,
1439200,2.179,2.788,
1439300,2.182,2.788,
1439400,2.185,2.788,
1439500,2.228,2.788,
1439600,2.245,2.788,
1439700,2.245,2.788,
1439800,2.185,2.788,
1439900,2.205,2.788,
1440000,2.205,2.788,
1440100,2.345,2.788,
1440200,2.196,2.788,
1440300,2.196,2.788,
1440400,2.196,2.788,
1440500,2.222,2.788,
1440600,2.196,2.788,
1440700,2.199,2.788,
1440800,2.206,2.788,
1440900,2.232,2.788,
1441000,2.216,2.788,
1441100,2.240,2.788,
1441200,2.240,2.788,
1441300,2.240,2.788,
1441400,2.247,2.788,
1441500,2.300,2.788,
1441600,2.243,2.788,
1441700,2.243,2.788,
1441800,2.256,2.788,
1441900,2.286,2.788,
1442000,2.296,2.788,
1442100,2.272,2.788,
1442200,2.272,2.788,
1442300,2.276,2.788,
1442400,2.279,2.788,
1442500,2.312,2.788,
1442600,2.326,2.788,
1442700,2.279,2.788,
1442800,2.285,2.788,
1442900,2.305,2.788,
1443000,2.309,2.788,
1443100,2.302,2.788,
1443200,2.302,2.788,
1443300,2.302,2.788,
1443400,2.308,2.788,
1443500,2.323,2.788,
1443600,2.351,2.788,
1443700,2.302,2.788,
1443800,2.305,2.788,
1443900,2.328,2.788,
1444000,2.332,2.788,
1444100,2.338,2.788,
1444200,2.338,2.788,
1444300,2.342,2.788,
1444400,2.345,2.788,
1444500,2.388,2.788,
1444600,2.415,2.788,
1444700,2.415,2.788,
1444800,2.345,2.788,
1444900,2.361,2.788,
1445000,2.361,2.788,
1445100,1.005,2.788,
1445200,1.005,2.788,
1445300,1.005,2.788,
1445400,1.011,2.788,
1445500,1.047,2.788,
1445600,1.018,2.788,
1445700,1.018,2.788,
1445800,1.028,2.788,
1445900,1.088,2.788,
1446000,1.041,2.788,
1446100,1.033,2.788,
1446200,1.033,2.788,
1446300,1.036,2.788,
1446400,1.040,2.788,
1446500,1.079,2.788,
1446600,1.096,2.788,
1446700,1.084,2.788,
1446800,1.049,2.788,
1446900,1.082,2.788,
1447000,1.076,2.788,
1447100,1.055,2.788,
1447200,1.054,2.788,
1447300,1.054,2.788,
1447400,1.054,2.788,
1447500,1.087,2.788,
1447600,1.094,2.788,
1447700,1.054,2.788,
1447800,1.059,2.788,
1447900,1.084,2.788,
1448000,1.081,2.788,
1448100,1.084,2.788,
1448200,1.084,2.788,
1448300,1.084,2.788,
1448400,1.090,2.788,
1448500,1.147,2.788,
1448600,1.157,2.788,
1448700,1.157,2.788,
1448800,1.171,2.788,
1448900,1.097,2.788,
1449000,1.097,2.788,
1449100,1.099,2.788,
1449200,1.099,2.788,
1449300,1.099,2.788,
1449400,1.105,2.788,
1449500,1.133,2.788,
1449600,1.149,2.788,
1449700,1.147,2.788,
1449800,1.117,2.788,
1449900,1.132,2.788,
1450000,1.132,2.788,
1450100,1.126,2.788,
1450200,1.126,2.788,
1450300,1.132,2.788,
1450400,1.132,2.788,
1450500,1.176,2.788,
1450600,1.133,2.788,
1450700,1.126,2.788,
1450800,1.139,2.788,
1450900,1.176,2.788,
1451000,1.182,2.788,
1451100,1.164,2.788,
1451200,1.164,2.788,
1451300,1.167,2.788,
1451400,1.170,2.788,
1451500,1.177,2.788,
1451600,1.180,2.788,
1451700,1.180,2.788,
1451800,1.190,2.788,
1451900,1.174,2.788,
1452000,1.174,2.788,
1452100,1.204,2.788,
1452200,1.204,2.788,
1452300,1.207,2.788,
1452400,1.210,2.788,
1452500,1.223,2.788,
1452600,1.240,2.788,
1452700,1.240,2.788,
1452800,1.207,2.788,
1452900,1.217,2.788,
1453000,1.217,2.788,
1453100,1.236,2.788,
1453200,1.236,2.788,
1453300,1.239,2.788,
1453400,1.236,2.788,
1453500,1.266,2.788,
1453600,1.236,2.788,
1453700,1.239,2.788,
1453800,1.246,2.788,
1453900,1.266,2.788,
1454000,1.236,2.788,
1454100,1.281,2.788,
1454200,1.281,2.788,
1454300,1.288,2.788,
1454400,1.288,2.788,
1454500,1.373,2.788,
1454600,1.288,2.788,
1454700,1.288,2.788,
1454800,1.298,2.788,
1454900,1.305,2.788,
1455000,1.323,2.788,
1455100,1.327,2.788,
1455200,1.327,2.788,
1455300,1.330,2.788,
1455400,1.327,2.788,
1455500,1.360,2.788,
1455600,1.367,2.788,
1455700,1.327,2.788,
1455800,1.337,2.788,
1455900,1.357,2.788,
1456000,1.367,2.788,
1456100,1.361,2.788,
1456200,1.361,2.788,
1456300,1.364,2.788,
1456400,1.368,2.788,
1456500,1.409,2.788,
1456600,1.428,2.788,
1456700,1.428,2.788,
1456800,1.418,2.788,
1456900,1.374,2.788,
1457000,1.377,2.788,
1457100,1.380,2.788,
1457200,1.380,2.788,
1457300,1.380,2.788,
1457400,1.386,2.788,
1457500,1.386,2.788,
1457600,1.380,2.788,
1457700,1.380,2.788,
1457800,1.393,2.788,
1457900,1.413,2.788,
1458000,1.380,2.788,
1458100,1.421,2.788,
1458200,1.421,2.788,
1458300,1.421,2.788,
1458400,1.428,2.788,
1458500,1.468,2.788,
1458600,1.428,2.788,
1458700,1.428,2.788,
1458800,1.420,2.788,
1458900,1.451,2.788,
1459000,1.454,2.788,
1459100,1.455,2.788,
1459200,1.455,2.788,
1459300,1.455,2.788,
1459400,1.462,2.788,
1459500,1.485,2.788,
1459600,1.512,2.788,
1459700,1.542,2.788,
1459800,1.468,2.788,
1459900,1.491,2.788,
1460000,1.488,2.788,
1460100,1.470,2.788,
1460200,1.470,2.788,
1460300,1.476,2.788,
1460400,1.486,2.788,
1460500,1.540,2.788,
1460600,1.540,2.788,
1460700,1.473,2.788,
1460800,1.588,2.788,
1460900,1.595,2.788,
1461000,1.595,2.788,
1461100,1.655,2.788,
1461200,1.667,2.788,
1461300,1.598,2.788,
1461400,1.670,2.788,
1461500,1.500,2.788,
1461600,1.500,2.788,
1461700,1.529,2.788,
1461800,1.520,2.788,
1461900,1.516,2.788,
1462000,1.536,2.788,
1462100,1.566,2.788,
1462200,1.566,2.788,
1462300,1.570,2.788,
1462400,1.477,2.788,
1462500,1.477,2.788,
1462600,1.480,2.788,
1462700,1.483,2.788,
1462800,1.518,2.788,
1462900,1.483,2.788,
1463000,1.476,2.788,
1463100,1.496,2.788,
1463200,1.503,2.788,
1463300,1.503,2.788,
1463400,1.526,2.788,
1463500,1.526,2.788,
1463600,1.526,2.788,
1463700,1.533,2.788,
1463800,1.573,2.788,
1463900,1.596,2.788,
1464000,1.576,2.788,
1464100,1.531,2.788,
1464200,1.566,2.788,
1464300,1.573,2.788,
1464400,1.539,2.788,
1464500,1.539,2.788,
1464600,1.538,2.788,
1464700,1.545,2.788,
1464800,1.585,2.788,
1464900,1.545,2.788,
1465000,1.545,2.788,
1465100,1.545,2.788,
1465200,1.575,2.788,
1465300,1.591,2.788,
1465400,1.557,2.788,
1465500,1.557,2.788,
1465600,1.561,2.788,
1465700,1.564,2.788,
1465800,1.604,2.788,
1465900,1.564,2.788,
1466000,1.557,2.788,
1466100,1.567,2.788,
1466200,1.580,2.788,
1466300,1.597,2.788,
1466400,1.588,2.788,
1466500,1.588,2.788,
1466600,1.588,2.788,
1466700,1.595,2.788,
1466800,1.628,2.788,
1466900,1.638,2.788,
1467000,1.595,2.788,
1467100,1.605,2.788,
1467200,1.628,2.788,
1467300,1.621,2.788,
1467400,1.611,2.788,
1467500,1.611,2.788,
1467600,1.606,2.788,
1467700,1.618,2.788,
1467800,1.667,2.788,
1467900,1.618,2.788,
1468000,1.611,2.788,
1468100,1.621,2.788,
1468200,1.637,2.788,
1468300,1.637,2.788,
1468400,1.650,2.788,
1468500,1.650,2.788,
